route_id,route_number,route_direction,source_id,destination_id,source_name,destination_name,route_type_id,route_name,via,google_distance,google_time,deleted_status
20674,164,DOWN,28,6358,BTM Layout Kuvempu Nagara ,Shivajinagara Bus Station,3,BTM Layout To Shivajinagara Bus Station,Audugodi,12599,2839,0
26861,164,UP,480,27,Shivajinagara Bus Station,BTM Layout Kuvempu Nagara,3,Shivajinagara Bus Station To BTM Layout,Mayohall Nanjappa Circle Audugodi Kalyana Mantapa Koramangala Water Tank Madivala,14580,3156,0
20306,166,UP,480,5311,Shivajinagara Bus Station,1st Block Koramangala ,3,Shivajinagara Bus Station To Koramangala 1st Block,Shanthinagara,14550,3048,0
20317,166,DOWN,3639,6358,1st Block Koramangala,Shivajinagara Bus Station,3,Koramangala 1st Block To Shivajinagara Bus Station,Shanthinagara,11390,2611,0
18409,169,DOWN,1777,5037,Jeevanahalli,Cauvery Nagara,3,Jeevanahalli To Cauvery Nagara,Shivajinagara,15481,3493,0
28032,169,UP,5038,1776,Cauvery Nagara,Jeevanahalli,3,Cauvery Nagara To Jeevanahalli,Cox Town Shivajinagara Bus Stand,16093,3597,0
36749,171,DOWN,3639,8456,1st Block Koramangala,Kempegowda Bus Station,3,Koramangala 1st Block To Kempegowda Bus Station,Koramangala Water Tank Koramangala TTMC MICO,12934,2860,0
44622,171,UP,160,5311,Kempegowda Bus Station,1st Block Koramangala ,3,Kempegowda Bus Station To Koramangala 1st Block,Audugodi,15075,3134,0
25050,174,DOWN,3639,1329,1st Block Koramangala,Mahalakshmi Layout,3,Koramangala 1st Block To MahaLakshmi Layout,Adugodi Bengaluru Dairy Circle Kempegowda Bus Station Sujatha Rajajinagara 1st Block,18079,4009,0
30592,174,UP,1329,5311,Mahalakshmi Layout,1st Block Koramangala ,3,MahaLakshmi Layout To Koramangala 1st Block,ESI Hospital Sujatha Wilson Garden Diary Adugodi,22911,4749,0
18516,175,UP,9029,9387,Chowdeshwari Bus Stand JP Park,BTM Layout Kuvempu Nagara ,3,Chowdeshwarinagara Bus Stand JP Park To BTM Layout,Malleshwaram AGS Shanthinagara Dairy Madivala,21057,4085,0
22494,175,DOWN,9387,9028,BTM Layout Kuvempu Nagara ,Chowdeshwari Bus Stand JP Park,3,BTM Layout To Chowdeshwarinagara Bus Stand JP Park,Madivala Bengaluru Dairy Circle Shanthinagara AGS Swastik,20714,4176,0
28887,176,DOWN,9878,5197,Kaval Byrasandra,Hampinagara RPC Layout,3,Kaval Byrasandra To Hampinagara RPC Layout,Sadashivanagara,19104,3708,0
41600,176,UP,5197,9878,Hampinagara RPC Layout,Kaval Byrasandra,3,Hampinagara RPC Layout To Kaval Byrasandra,Maruthinagara Magdi Road Tollgate ESI Mariyappanapalya Sadashivanagara,19191,4525,0
27452,177,UP,5913,9028,NR Colony,Chowdeshwari Bus Stand JP Park,3,NR Colony To Chowdeshwarinagara Bus Stand JP Park,Swastik KR Market,16906,3546,0
30425,177,DOWN,9029,177,Chowdeshwari Bus Stand JP Park,NR Colony,3,Chowdeshwarinagara Bus Stand JP Park To NR Colony,Swastik,19019,3918,0
41573,180,UP,312,9878,KHB Colony,Kaval Byrasandra,3,KHB Colony To Kaval Byrasandra,Modi Hospital Yashawanthapura ,16537,3440,0
41574,180,DOWN,9879,522,Kaval Byrasandra,KHB Colony,3,Kaval Byrasandra To KHB Colony,Mekhri Circle Yashawanthapura Rajajinagara 1st Block Modi Hospital Havanuru Circle,16775,3524,0
22659,181,UP,5038,322,Cauvery Nagara,9th Block Jayanagara (40th Cross),3,Kaveri nagar To Jayanagara 9th Block,Basaveshwaranagara Sirsi Circle,20626,4518,0
22660,181,DOWN,322,5037,9th Block Jayanagara (40th Cross),Cauvery Nagara,3,Jayanagara 9th Block To Kaverinagara,KR Market,19898,4331,0
26524,182,UP,480,3361,Shivajinagara Bus Station,Padmanabha Nagara,3,Shivajinagara Bus Station To Padmanabhanagara,Jayanagara,15912,3345,0
33973,182,DOWN,169,6358,Padmanabha Nagara,Shivajinagara Bus Station,3,Padmanabhanagara To Shivajinagara Bus Station,Jayanagara,15200,3314,0
19735,190,DOWN,1574,4740,Srinagara Bus Station,Jeevanbheema Nagara,3,Srinagara Bus Station To Jeevan Bheemanagara,Kh Road,21745,4629,0
26457,190,UP,4740,1574,Jeevanbheema Nagara,Srinagara Bus Station,3,Jeevan Bheemanagara To Srinagara Bus Station,KH Road,15484,3323,0
28477,195,UP,480,8497,Shivajinagara Bus Station,Chandra Layout,3,Shivajinagara Bus Station To Chandra Layout,Kempegowda Bus Station Vijayanagara,12211,2575,0
29866,195,DOWN,8497,6358,Chandra Layout,Shivajinagara Bus Station,3,Chandra Layout To Shivajinagara Bus Station,Khodays Circle  Magadi Road Tollgate,12780,2597,0
21434,196,UP,480,11658,Shivajinagara Bus Station,Bapuji Layout Saraswathi Nagara,3,Shivajinagara Bus Station To Saraswatinagara,KR Circle Kempegowda Bus Station Magadi Road Tollgate Vijayanagara,12746,2574,0
21437,196,DOWN,5492,6358,Bapuji Layout Saraswathi Nagara,Shivajinagara Bus Station,3,Saraswathinagara To Shivajinagara Bus Station,Vijayanagara Magadi Road Tollgate Magadi Road Kempegowda Bus Station Maharani College Vidhana Soudha,13282,2637,0
29477,197,UP,4740,2370,Jeevanbheema Nagara,Sultanpalya,3,Jeevan Bheemanagara To Sultanpalya,Indiranagara Police Station Halasuru Coles Park JC Nagara RT Nagara ,16553,3605,0
32315,197,DOWN,6780,4740,Sultanpalya,Jeevanbheema Nagara,3,Sultanpalya To Jeevan Bheemanagara,Rehamathnagara Shivajinagara Halasuru Thippasandra ,20231,4414,0
32660,201,UP,1574,9000,Srinagara Bus Station,Dr BR Ambedkar Bus Terminal Domlur,3,Srinagara Bus Station To Dr BR Ambedkar Bus Terminal,Mayohall,28980,6417,0
32661,201,DOWN,8999,1574,Dr BR Ambedkar Bus Terminal Domlur,Srinagara Bus Station,3,Dr BR Ambedkar Bus Terminal To Srinagara Bus Station,Koramangala Water Tank,30859,6599,0
23000,202,UP,1826,5494,Yeshwanthapura TTMC,Kengeri TTMC,3,Yashawanthapura TTMC To Kengeri TTMC,Kottigepalya Mariyappanapalya,22155,3249,0
23002,202,DOWN,5494,501,Kengeri TTMC,Yeshwanthapura TTMC,3,Kengeri TTMC To Yashawanthapura TTMC,Mariyappanapalya Papareddypalya,20597,3115,0
28414,210,UP,3014,5087,KR Market (Kalasipalya),Uttarahalli,3,KR Market To Uttarahalli,Konanakunte Cross,14547,2943,0
28430,210,DOWN,5087,3014,Uttarahalli,KR Market (Kalasipalya),3,Uttarahalli To KR Market,Konanakunte Cross,13042,2669,0
19805,211,DOWN,6595,3014,Somanahalli,KR Market (Kalasipalya),3,Somanahalli To KR Market,Kaggalipura,26390,4088,0
19806,211,UP,3014,6594,KR Market (Kalasipalya),Somanahalli,3,KR Market To Somanahalli,Kaggalipura,27820,4134,0
1226,212,UP,3014,2969,KR Market (Kalasipalya),Agara (Towards Gangasandra),3,KR Market To Agara,Banashankari,20800,2315,0
21582,212,DOWN,2968,3014,Agara (Towards Thataguni),KR Market (Kalasipalya),3,Agara To KR Market,Banashankari,21207,3707,0
3120,213,UP,3014,8729,KR Market (Kalasipalya),Ravagodlu,3,KR Market To Ravagodlu,Banashankari Kaggalipura,115100,2976,0
20278,213,DOWN,8728,3014,Ravagodlu,KR Market (Kalasipalya),3,Ravagodlu To KR Market,Kaggalipura Banashankari,30533,4497,0
19378,214,DOWN,3884,3014,Tataguppe,KR Market (Kalasipalya),3,Tattaguppe To KR Market,Kaggalipura,27495,4246,0
26982,214,UP,3014,3883,KR Market (Kalasipalya),Tataguppe,3,KR Market To Tattaguppe,Kaggalipura,27761,4041,0
10228,215,UP,3014,3850,KR Market (Kalasipalya),Amruthanagara,3,KR Market To Amruthnagara,Uttarahalli South End Circle Banashankari Anjanapura,17812,2507,0
21493,215,DOWN,3848,3014,Amruthanagara,KR Market (Kalasipalya),3,Amruthnagara To KR Market,Anjanapura Banashankari Uttarahalli South End Circle,18010,3711,0
9844,216,UP,3014,2892,KR Market (Kalasipalya),Banjarapalya,3,KR Market To Banjarapalya,Banashankari,26762,2948,0
9845,216,DOWN,2894,3014,Banjarapalya,KR Market (Kalasipalya),3,Banjarapalya To KR Market,Banashankari,25414,2918,0
16501,217,UP,3014,11558,KR Market (Kalasipalya),Sompura,3,KR Market To Sompura,Mahila Seva Samaja Uttarahalli Banashankari Konanakunte Cross Ganegereapalya Gattigerepalya,18395,3025,0
16508,217,DOWN,11558,10870,Sompura,KR Market (Kalasipalya),3,Sompura To KR Market,Gattigerepalya Raghuvanahalli Gate Banashankari Uttarahalli Basavanagudi Police Station Mahila Seva Samaja,18582,3213,0
25756,218,DOWN,5260,3014,Kambipura,KR Market (Kalasipalya),3,Kambipura To KR Market,Anchepalya Kengeri Nayandahalli Bapujinagara,22936,3329,0
37815,218,UP,3014,5261,KR Market (Kalasipalya),Kambipura,3,KR Market To Kambipura,Mysore Road Bus Stand Kengeri Anchepalya,22132,3485,0
27051,219,UP,3014,10870,KR Market (Kalasipalya),KR Market (Kalasipalya),3,KR Market To KR Market ,Kengeri Gangasandra Banashankari,54501,8462,0
20393,221,UP,3014,9302,KR Market (Kalasipalya),Gulaganjahalli,3,KR Market To Gulaganjhalli,Kengeri,28992,4132,0
20396,221,DOWN,9301,3014,Gulaganjahalli,KR Market (Kalasipalya),3,Gulaganjhalli To KR Market,Kengeri,24795,3785,0
21459,222,UP,268,5949,KR Market,Satellite Town Kengeri,3,KR Market To Kengeri Satellite Town,Nayandahalli,,14824,2227
21460,222,DOWN,557,268,Satellite Town Kengeri,KR Market,3,Kengeri Satellite Town To KR Market,Nayandahalli,,14384,2301
20445,224,UP,3014,5259,KR Market (Kalasipalya),Karubele,3,KR Market To Karabele,Mysore Road Bus Stand Kengeri Konasandra H Gollahalli,23656,3826,0
20446,224,DOWN,5258,3014,Karubele,KR Market (Kalasipalya),3,Karabele To KR Market,H Gollahalli Kengeri Nayandahalli Bapujinagara,19904,3576,0
30965,225,UP,3014,951,KR Market (Kalasipalya),Channasandra (Towards BEML 5th Stage),3,KR Market To Channasandra,Sirsi Circle Nayandahalli RR Gate RR Temple Halage Vaderahalli Bengaluru Children Hospital,18460,3105,0
30966,225,DOWN,932,3014,Channasandra (Towards Kengeri),KR Market (Kalasipalya),3,Channasandra To KR Market,Bengaluru Children Hospital Halage Vaderahalli RR Temple RR Gate Nayandahalli Sirsi Circle,14647,2719,0
40851,226,DOWN,16090,3014,Billa Kempanahalli,KR Market (Kalasipalya),3,Billa Kempanahalli To KR Market (Kalasipalya),Kumbalagodu Kengeri MCTC Sirsi Circle,28351,3761,0
40852,226,UP,3014,16090,KR Market (Kalasipalya),Billa Kempanahalli,3,KR Market (Kalasipalya) To Billa Kempanahalli,Sirsi Circle Kengeri TTMC Kumbalagodu,27718,3458,0
30571,227,DOWN,1031,10870,Ramohalli,KR Market (Kalasipalya),3,Ramohalli To KR Market,Anchepalya Kengeri Mysore Road Bus Stand Sirsi Circle,22582,3138,0
32423,227,UP,3014,1047,KR Market (Kalasipalya),Ramohalli,3,KR Market To Ramohalli,Mysore Road Bus Stand Nayandahalli Kengeri Anchepalya,22617,3135,0
3691,228,DOWN,2823,3014,Gonipura,KR Market (Kalasipalya),3,Gonipura To KR Market,Kumbalagodu RV College,25300,2664,0
31599,228,UP,3014,2822,KR Market (Kalasipalya),Gonipura,3,KR Market To Gonipura,Kengeri Kumbalagodu,24565,3178,0
27417,229,UP,3014,12045,KR Market (Kalasipalya),Gaviyanapalya,3,KR Market To Gaviyanapalya,Mysore Road Bus Stand Kengeri Kumbalagodu Devagere Gangasandra,28633,3890,0
27418,229,DOWN,12046,3014,Gaviyanapalya,KR Market (Kalasipalya),3,Gaviyanapalya To KR Market,Devagere Thagachaguppe Kumbalagodu Kengeri Nayandahalli Sirsi Circle,25666,3588,0
16631,230,UP,3014,11746,KR Market (Kalasipalya),Byrohalli,3,KR Market To Byrohalli,Sirsi Circle Nayandahalli Kengeri Anchepalya Hosahalli,21031,2952,0
16632,230,DOWN,11745,3014,Byrohalli,KR Market (Kalasipalya),3,Byrohalli To KR Market,Hosahalli Anchepalya Kengeri Nayandahalli Sirsi Circle,21979,3078,0
11793,231,UP,3014,5266,KR Market (Kalasipalya),Dodderi Grama,3,KR Market To Dodderi,Mysore Road Bus Stand Kengeri Kumbalagodu Hejjala,35104,3473,0
11794,231,DOWN,5267,3014,Dodderi Grama,KR Market (Kalasipalya),3,Dodderi To KR Market,Hejjala Kumbalagodu Kengeri Nayandahalli,28083,2753,0
22472,234,UP,3014,8560,KR Market (Kalasipalya),Manganahalli,3,KR Market To Manganahalli,Sirsi Circle Nayandahalli BU Gate VPS ,19917,3208,0
22473,234,DOWN,8559,3014,Manganahalli,KR Market (Kalasipalya),3,Manganahalli To KR Market,VPS Bengaluru University Gate Nayandahalli Mysore Road Bus Stand,15826,2820,0
33011,235,UP,160,8563,Kempegowda Bus Station,Bengaluru University Ladies Hostel,3,Kempegowda Bus Station To Bengaluru University Ladies Hostel,Sujatha Vijayanagara Mudalapalya Bengaluru University ADM Block,12909,2298,0
33013,235,DOWN,5488,8456,Bengaluru University Ladies Hostel,Kempegowda Bus Station,3,Bengaluru University Ladies Hostel To Kempegowda Bus Station,Bengaluru University ADM Block Nagarabhavi Circle Mudalapalya Vijayanagara Sujatha,13873,2561,0
17404,237,UP,3014,5498,KR Market (Kalasipalya),Panchasheela Nagara,3,KR Market To Pancha sheela nagara,Sirsi Circle Mysore Road Bus Stand Attiguppe Vijayanagara Prashanthnagara ,10759,2120,0
29791,237,DOWN,11683,10870,Panchasheela Nagara,KR Market (Kalasipalya),3,Panchasheelanagara To KR Market,Srinivasanagara Vijayanagara Mysore Road Bus Stand Sirsi Circle,10309,2076,0
22673,238,DOWN,8617,160,Nrupathunganagara Chandana Hospital,Kempegowda Bus Station,3,Nrupathunga Nagara To Kempegowda Bus Station,Chandra Layout Vijayanagara Magadi Road,13025,2749,0
22678,238,UP,160,8618,Kempegowda Bus Station,Nrupathunganagara Chandana Hospital,3,Kempegowda Bus Station To Nrupathunga Nagara,Magadi Road Vijayanagara Chandra Layout Nagarabhavi Circle,11970,2337,0
42262,240,UP,3014,2884,KR Market (Kalasipalya),Machohalli,3,KR Market To Machohalli,Sirsi Circle Magadi Road Sunkadakatte Gollarahatti Forest Gate Machohalli Gate,19879,3748,0
42265,240,DOWN,5134,10870,Machohalli,KR Market (Kalasipalya),3,Machohalli To KR Market ,Sunkadakatte,19399,3708,0
21986,241,UP,3014,8554,KR Market (Kalasipalya),Kenchanapura,3,KR Market To Kenchanapura,Sirsi Circle Magadi Road Sunkadakatte Gollarahatti Kannahalli,21993,3691,0
23184,241,DOWN,8553,3014,Kenchanapura,KR Market (Kalasipalya),3,Kenchanapura To KR Market,Kannahalli Gollarahatti Sunkadakatte Magadi Road,23061,4101,0
41702,242,DOWN,8472,3014,Tavarekere,KR Market (Kalasipalya),3,Tavarakere To KR Market,Sirsi Circle Magadi Road Kottigepalya Gollarahatti,24173,4214,0
41703,242,UP,3014,3068,KR Market (Kalasipalya),Tavarekere,3,KR Market To Tavarakere,Magadi Road Kottigepalya Gollarahatti,24383,4100,0
39034,243,UP,3014,812,KR Market (Kalasipalya),Andhrahalli,3,KR Market To Andrahalli,Sirsi Circle Magadi Road Sunkadakatte Herohalli,19054,3696,0
40811,243,DOWN,16078,3014,Shree Chakra Nagara,KR Market (Kalasipalya),3,Shree Chakra Nagara To KR Market (Kalasipalya),Herohalli Kottigepalya Magadi Road,20658,4180,0
40812,243,UP,3014,16078,KR Market (Kalasipalya),Shree Chakra Nagara,3,KR Market (Kalasipalya) To Shree Chakra Nagara,Magadi Road Sunkadakatte Herohalli Andrahalli,20144,4058,0
22207,245,UP,3014,3027,KR Market (Kalasipalya),Ravuthanahalli,3,KR Market To Ravathanahalli ,Kadabagere Cross,26796,4283,0
22208,245,DOWN,3029,3014,Ravuthanahalli,KR Market (Kalasipalya),3,Ravathanahalli To KR Market,Kadabagere Cross,27920,4538,0
22358,246,UP,160,2010,Kempegowda Bus Station,Annapoorneshwarinagara (Towards Papareddypalya),3,Kempegowda Bus Station To Annapoorneshwari Nagara,Magadi Road KHB Colony Kottigepalya,14166,2472,0
22359,246,DOWN,2012,8456,Annapoorneshwarinagara (Towards Sunkadakatte),Kempegowda Bus Station,3,Annapoorneshwari Nagara To Kempegowda Bus Station,Nagarabhavi BDA Complex Kottigepalya KHB Colony Magadi Road,15032,2898,0
27774,247,UP,3014,11529,KR Market (Kalasipalya),KG Lakkenahalli,3,KR Market To KG Lakkenahalli,Magadi Road Sunkadakatte Peenya 2nd Stage Jalahalli Cross Nagasandra Nelagadaranahalli Gangondanahalli,30756,6110,0
42353,247,DOWN,11530,3014,KG Lakkenahalli,KR Market (Kalasipalya),3,KG Lakkenahalli To KR Market,Gangondanahalli Nelagadaranahalli Jalahalli Cross Peenya 2nd Stage Sunkadakatte KHB Colony Magadi Road,30318,6224,0
43621,248,UP,3014,5632,KR Market (Kalasipalya),Jalahalli Cross,3,KR Market To Jalahalli Cross,Sirsi Circle Mysore Road Bus Stand Vijayanagara KHB Colony Sunkadakatte Peenya 2nd Stage NTTF,21984,4630,0
43622,248,DOWN,5632,3014,Jalahalli Cross,KR Market (Kalasipalya),3,Jalahalli Cross To KR Market,Vijayanagara,20456,4322,0
23707,250,UP,268,878,KR Market,Chikka Banavara (Towards Hesaraghatta),3,KR Market To Chikkabanavara,Yashawanthapura ,19810,3950,0
23708,250,DOWN,5669,268,Chikka Banavara (Towards 8th Mile),KR Market,3,Chikkabanavara To KR Market,Yashawanthapura ,22259,4067,0
22826,251,DOWN,4521,268,Shivakote,KR Market,3,Shivakote To KR Market,Chikkabanavara Yashawanthapura,34270,5547,0
34136,251,UP,268,1060,KR Market,Shivakote,3,KR Market To Shivakote,Kempegowda Bus Station Jalahalli Cross,32300,5544,0
19495,252,DOWN,5848,8456,Peenya 2nd Stage,Kempegowda Bus Station,3,Peenya 2nd Stage To Kempegowda Bus Station,Yashawanthapura ,16229,3068,0
19496,252,UP,160,5848,Kempegowda Bus Station,Peenya 2nd Stage,3,Kempegowda Bus Station To Peenya 2nd Stage,Yashawanthapura ,15291,3016,0
32069,253,DOWN,9056,268,Indo Dyanish Farm,KR Market,3,Indo Dyanish Farm Hesarughatta To KR Market,Hesarughatta Chikkabanavara Bagalagunte Jalahalli Cross Yashawanthapura Malleshwaram Anand Rao Circle Corporation,33078,5357,0
34124,253,UP,268,9047,KR Market,Indo Dyanish Farm,3,KR Market To Hesarughatta I D Farm,Kempegowda Bus Station Malleshwaram Yashawanthapura Jalahalli Cross Bagalagunte Chikkabanavara Hesarughatta,32198,5416,0
22921,254,UP,268,2461,KR Market,Mavallipura,3,KR Market To Mavallipura,Chikkabanavara ,30469,5305,0
22922,254,DOWN,2460,268,Mavallipura,KR Market,3,Mavallipura Chikkabanavara To KR Market,Chikkabanavara,31522,5069,0
36269,255,UP,268,3264,KR Market,Mattahalli,3,KR Market To Mattahalli,Yashawanthapura ,29629,4909,0
36270,255,DOWN,3269,268,Mattahalli,KR Market,3,Mattahalli To KR Market,Yashawanthapura Jalahalli Cross,29724,4711,0
19651,256,DOWN,10559,268,Shivanapura Colony,KR Market,3,Shivanapura Colony To KR Market,Thimmabhovipalya Arishinakunte Malleshwaram,32029,4997,0
34110,256,UP,268,10558,KR Market,Shivanapura Colony,3,KR Market To Shivanapura Colony,Kempegowda Bus Station Malleshwaram Arishinakunte Thimmabhovipalya,30044,5185,0
46098,257,UP,268,4593,KR Market,Aluru,3,KR Market To Aluru,Yashawanthapura ,25786,4506,0
46099,257,DOWN,4594,268,Aluru,KR Market,3,Aluru To KR Market,Yashawanthapura Jalahalli Cross,26162,4459,0
20878,258,DOWN,440,268,Nelamangala Bus Station,KR Market,3,Nelamangala Bus Station To KR Market,Jalahalli Cross Malleshwaram,31236,4919,0
40099,258,UP,268,440,KR Market,Nelamangala Bus Station,3,KR Market To Nelamangala Bus Station,Yashawanthapura ,30123,5119,0
23720,261,UP,160,5848,Kempegowda Bus Station,Peenya 2nd Stage,3,Kempegowda Bus Station To Peenya 2nd Stage,Malleshwaram Railway Station,15563,3195,0
34172,261,DOWN,5848,8456,Peenya 2nd Stage,Kempegowda Bus Station,3,Peenya 2nd Stage To Kempegowda Bus Station,Malleshwaram Railway Station,15949,2949,0
30095,263,DOWN,3013,268,Kammasandra,KR Market,3,Kammasandra To KR Market,Madanayakanahalli Malleshwaram,28279,4693,0
30096,263,UP,268,3012,KR Market,Kammasandra,3,KR Market To Kammasandra,Malleshwaram Madanayakanahalli,28167,4993,0
22367,264,UP,160,8456,Kempegowda Bus Station,Kempegowda Bus Station,3,Kempegowda Bus Station To Kempegowda Bus Station,Sujatha Mahalakshmi Layout Jalahalli Cross Mathikere Malleshwaram 8th Cross,26514,5007,0
21814,265,UP,160,8456,Kempegowda Bus Station,Kempegowda Bus Station,3,Kempegowda Bus Station To Kempegowda Bus Station,Sunkadakatte Yashawanthapura,30631,5756,0
18264,266,DOWN,9056,268,Indo Dyanish Farm,KR Market,3,Hesarughatta I D Farm To KR Market,Shivakote MS Palya,35918,5758,0
34116,266,UP,268,9047,KR Market,Indo Dyanish Farm,3,KR Market To Hesaragatta I D Farm,MS Palya Shivakote,34109,5404,0
30449,267,UP,3014,998,KR Market (Kalasipalya),Laggere New Bus Stand,3,KR Market To Laggere New Bus Stand,Summanahalli,13795,2546,0
30450,267,DOWN,998,3014,Laggere New Bus Stand,KR Market (Kalasipalya),3,Laggere New Bus Stand To KR Market,Summanahalli,13071,2439,0
32276,268,DOWN,972,268,Yelahanka Satellite Town,KR Market,3,Yalahanka Satellite Town To KR Market,Atturu Layout BEL Circle Yashawanthapura Tollgate Anandrao Circle Corporation,22904,4207,0
34068,268,UP,268,972,KR Market,Yelahanka Satellite Town,3,KR Market To Yalahanka Satellite Town,Corporation Kempegowda Bus Station Mathikere Atturu Layout,22909,4154,0
5525,269,DOWN,4447,8456,Ramachandrapura,Kempegowda Bus Station,3,Ramachandrapura To Kempegowda Bus Station,BEL Circle Malleshwaram,11400,1442,0
34076,269,UP,160,4449,Kempegowda Bus Station,Ramachandrapura,3,Kempegowda Bus Station To Ramachandrapura,Malleshwaram BEL Circle,11316,2084,0
22427,270,DOWN,455,6358,Anchepalya (Towards Jalahalli Cross),Shivajinagara Bus Station,3,Anchepalya To Shivajinagara Bus Station,Kammagondanahalli Bridge JC Nagara,24716,4097,0
34070,270,UP,480,430,Shivajinagara Bus Station,Anchepalya (Towards Nelamangala),3,Shivajinagara Bus Station To Anchepalya,Yashawanthapura Tollgate Mathikere,22369,3703,0
14739,271,DOWN,11542,8456,Jalahalli East 7th Camp,Kempegowda Bus Station,3,Jalahalli East 7th Camp To Kempegowda Bus Station,Gangamma Circle Mathikere Yashawanthapura Tollgate Malleshwaram,12829,2199,0
